id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_UPI000985B61F/41-495,[subseq from] spore germination protein,,,,,1,Paenibacillus ihbetae TaxID=1870820,UPI000985B61F
UniRef100_M8D0E9/3-477,[subseq from] Stage V sporulation protein AF,,,,,2,Anoxybacillus flavithermus TaxID=33934,M8D0E9_9BACI
UniRef100_UPI000C7A25F7/7-406,[subseq from] spore germination protein,,,,,1,Marasmitruncus massiliensis TaxID=1944642,UPI000C7A25F7
UniRef100_UPI000BF6F2E7/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF6F2E7
UniRef100_UPI0005CCF13A/11-484,[subseq from] spore germination protein,,,,,1,Bacillus alveayuensis TaxID=279215,UPI0005CCF13A
UniRef100_UPI0011A215E5/44-497,[subseq from] spore germination protein,,,,,1,Paenibacillus ihbetae TaxID=1870820,UPI0011A215E5
UniRef100_A0A374D8Z6/3-483,[subseq from] Spore germination protein,,,,,1,Ruminococcus sp. AM36-2AA TaxID=2293210,A0A374D8Z6_9FIRM
UniRef100_A0A2U2EEN9/2-481,[subseq from] Spore gernimation protein,,,,,1,[Eubacterium] rectale TaxID=39491,A0A2U2EEN9_9FIRM
UniRef100_UPI0009870924/28-481,[subseq from] spore germination protein,,,,,1,Terribacillus halophilus TaxID=361279,UPI0009870924
UniRef100_A0A167TCF5/10-484,[subseq from] GerA spore germination family protein,,,,,1,Anoxybacillus amylolyticus TaxID=294699,A0A167TCF5_9BACI
UniRef100_UPI000E4A53C5/3-483,[subseq from] spore germination protein,,,,,1,Ruminococcus sp. AM41-10BH TaxID=2293213,UPI000E4A53C5
UniRef100_A0A1M5IAM4/30-500,[subseq from] Spore germination protein KA,,,,,1,Ornithinibacillus halophilus TaxID=930117,A0A1M5IAM4_9BACI
UniRef100_UPI0012676C47/33-486,[subseq from] spore germination protein,,,,,1,Paenibacillus cellulositrophicus TaxID=562959,UPI0012676C47
UniRef100_UPI000BF77952/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF77952
UniRef100_UPI000B45350C/11-484,[subseq from] spore germination protein,,,,,1,Bacillus safensis TaxID=561879,UPI000B45350C
UniRef100_K0FP27/35-487,[subseq from] GerA spore germination protein,,,,,1,Bacillus thuringiensis MC28 TaxID=1195464,K0FP27_BACTU
UniRef100_UPI00083724DD/14-472,[subseq from] spore germination protein,,,,,1,Bacillus sp. FJAT-29937 TaxID=1720553,UPI00083724DD
UniRef100_UPI000B7F3B46/55-535,[subseq from] spore germination protein,,,,,1,unclassified Cohnella TaxID=2636738,UPI000B7F3B46
UniRef100_UPI0006CF6FFD/4-465,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. JCM 19041 TaxID=1460637,UPI0006CF6FFD
UniRef100_A0A327SCL8/10-482,[subseq from] Stage V sporulation protein AF,,,,,2,Bacillus sp. YR335 TaxID=2135743,A0A327SCL8_9BACI
UniRef100_A0A0F2PMZ1/102-578,[subseq from] Uncharacterized protein,,,,,1,Peptococcaceae bacterium BRH_c4b TaxID=1629717,A0A0F2PMZ1_9FIRM
UniRef100_A0A162RT56/32-512,[subseq from] Spore germination protein B1,,,,,1,Clostridium magnum DSM 2767 TaxID=1121326,A0A162RT56_9CLOT
UniRef100_UPI00124E51DC/11-462,[subseq from] spore germination protein,,,,,1,Bacillus mesophilum TaxID=1071718,UPI00124E51DC
UniRef100_A0A374IXJ1/8-487,[subseq from] Spore germination protein,,,,,1,Ruminococcus sp. OM08-9BH TaxID=2293236,A0A374IXJ1_9FIRM
UniRef100_UPI000D3E50EF/18-477,[subseq from] spore germination protein,,,,,1,Bacillus acanthi TaxID=2171554,UPI000D3E50EF
UniRef100_UPI0009EF4D36/38-518,[subseq from] spore germination protein,,,,,1,Clostridium magnum TaxID=33954,UPI0009EF4D36
UniRef100_H5XWJ3/9-485,"[subseq from] Spore germination protein, GerA family",,,,,1,Desulfosporosinus youngiae DSM 17734 TaxID=768710,H5XWJ3_9FIRM
UniRef100_A0A2N5GT87/7-482,[subseq from] Spore germination protein,,,,,1,Bacillus sp. T33-2 TaxID=2054168,A0A2N5GT87_9BACI
UniRef100_R9LAU9/5-476,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus barengoltzii G22 TaxID=1235795,R9LAU9_9BACL
UniRef100_A0A2A8KKN3/19-485,[subseq from] Spore germination protein,,,,,3,Bacillus TaxID=55087,A0A2A8KKN3_BACAN
UniRef100_UPI000C2472BE/8-474,[subseq from] spore germination protein,,,,,1,Bacillus altitudinis TaxID=293387,UPI000C2472BE
UniRef100_UPI0011A853B3/8-471,[subseq from] spore germination protein,,,,,1,Bacillus pumilus TaxID=1408,UPI0011A853B3
UniRef100_A0A1Z2V3D3/5-480,[subseq from] Spore germination protein,,,,,1,Anoxybacillus flavithermus TaxID=33934,A0A1Z2V3D3_9BACI
UniRef100_UPI00054E8BDF/8-474,[subseq from] spore germination protein,,,,,1,Bacillus sp. UNC125MFCrub1.1 TaxID=1380371,UPI00054E8BDF
UniRef100_UPI0004B16633/5-476,[subseq from] spore germination protein,,,,,1,Paenibacillus TaxID=44249,UPI0004B16633
UniRef100_A0A373NTN0/2-480,[subseq from] Spore germination protein,,,,,1,Ruminococcus sp. AF31-8BH TaxID=2293174,A0A373NTN0_9FIRM
UniRef100_UPI00111DEF81/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI00111DEF81
UniRef100_UPI00129AABEF/8-483,[subseq from] spore germination protein,,,,,1,Heliorestis convoluta TaxID=356322,UPI00129AABEF
UniRef100_UPI000D21895C/8-471,[subseq from] spore germination protein,,,,,1,Bacillus pumilus TaxID=1408,UPI000D21895C
UniRef100_A0A366JH56/2-472,[subseq from] Spore germination protein KA,,,,,2,Bacillus TaxID=55087,A0A366JH56_BACFI
UniRef100_A0A0J1FBK3/10-484,[subseq from] Spore germination protein A1,,,,,1,Peptococcaceae bacterium CEB3 TaxID=999898,A0A0J1FBK3_9FIRM
UniRef100_A0A398BKV8/11-471,[subseq from] Spore germination protein,,,,,1,Bacillus asahii TaxID=228899,A0A398BKV8_9BACI
UniRef100_A0A1X6ME72/9-483,[subseq from] Spore germination protein,,,,,1,Anoxybacillus ayderensis TaxID=265546,A0A1X6ME72_9BACI
UniRef100_A0A3A5I497/12-483,[subseq from] Spore germination protein,,,,,1,Bacillus subtilis TaxID=1423,A0A3A5I497_BACIU
UniRef100_UPI0009A7BB7C/1-460,[subseq from] spore germination protein,,,,,1,Halobacillus salinus TaxID=192814,UPI0009A7BB7C
UniRef100_UPI00056D7A0F/20-491,[subseq from] spore germination protein,,,,,1,Paenibacillus barengoltzii TaxID=343517,UPI00056D7A0F
UniRef100_UPI0008259F5F/11-481,[subseq from] spore germination protein,,,,,1,Geobacillus jurassicus TaxID=235932,UPI0008259F5F
UniRef100_UPI00065BCE06/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI00065BCE06
UniRef100_A0A221BS17/19-485,[subseq from] Spore germination protein,,,,,3,Bacillus cereus group TaxID=86661,A0A221BS17_BACCE
UniRef100_A0A243D4W3/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus thuringiensis serovar subtoxicus TaxID=475791,A0A243D4W3_BACTU
UniRef100_A0A357AEU4/8-481,[subseq from] Spore germination protein,,,,,1,Ruminiclostridium sp. TaxID=2053608,A0A357AEU4_9FIRM
UniRef100_UPI0003868490/4-479,[subseq from] spore germination protein,,,,,1,Anoxybacillus TaxID=150247,UPI0003868490
UniRef100_UPI000D7CE359/8-474,[subseq from] spore germination protein,,,,,1,Bacillus altitudinis TaxID=293387,UPI000D7CE359
UniRef100_V6MFJ8/4-461,[subseq from] Spore germination protein,,,,,1,Brevibacillus panacihumi W25 TaxID=1408254,V6MFJ8_9BACL
UniRef100_F8F6R2/23-503,[subseq from] Spore germination protein KA,,,,,1,Paenibacillus mucilaginosus (strain KNP414) TaxID=1036673,F8F6R2_PAEMK
UniRef100_A0A2T0CI21/18-479,[subseq from] Spore germination protein,,,,,1,Bacillus sp. RJGP41 TaxID=2108534,A0A2T0CI21_9BACI
UniRef100_I0BME0/25-505,[subseq from] Spore germination protein KA,,,,,2,Paenibacillus mucilaginosus TaxID=61624,I0BME0_9BACL
UniRef100_A0A2P1WI48/17-476,[subseq from] Spore germination protein,,,,,1,Oceanobacillus iheyensis TaxID=182710,A0A2P1WI48_9BACI
UniRef100_A0A417YT02/7-482,[subseq from] Spore germination protein,,,,,1,Bacillus notoginsengisoli TaxID=1578198,A0A417YT02_9BACI
UniRef100_UPI00048C94E9/20-491,[subseq from] spore germination protein,,,,,1,Paenibacillus sp. J14 TaxID=935845,UPI00048C94E9
UniRef100_A0A5C2CDR5/8-474,[subseq from] Spore germination protein,,,,,2,Bacillus TaxID=55087,A0A5C2CDR5_9BACI
UniRef100_A0A1C5LYH6/39-518,[subseq from] Bacillus/Clostridium GerA spore germination protein,,,,,1,uncultured Blautia sp. TaxID=765821,A0A1C5LYH6_9FIRM
UniRef100_UPI000480BEC2/35-513,[subseq from] spore germination protein,,,,,1,Hungateiclostridium clariflavum TaxID=288965,UPI000480BEC2
UniRef100_UPI000A3BF0EB/20-474,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000A3BF0EB
UniRef100_A0A0M6WE06/23-505,[subseq from] Bacillus/Clostridium GerA spore germination protein,,,,,2,[Eubacterium] rectale TaxID=39491,A0A0M6WE06_9FIRM
UniRef100_A0A268III2/9-482,[subseq from] Spore germination protein,,,,,1,Bacillus sp. 7504-2 TaxID=2022547,A0A268III2_9BACI
UniRef100_A0A562QQJ7/57-529,[subseq from] Spore germination protein KA,,,,,1,Bacillus nanhaiisediminis TaxID=688079,A0A562QQJ7_9BACI
UniRef100_A0A3S0A0E8/34-489,[subseq from] Spore germination protein,,,,,1,Paenibacillus whitsoniae TaxID=2496558,A0A3S0A0E8_9BACL
UniRef100_A0A2A5IVM4/8-481,[subseq from] Spore germination protein,,,,,1,Bacillus pumilus TaxID=1408,A0A2A5IVM4_BACPU
UniRef100_A0A1W2GV46/19-485,[subseq from] GerA spore germination protein,,,,,1,Bacillus sp. JKS001846 TaxID=1938743,A0A1W2GV46_9BACI
UniRef100_J8G9W6/11-484,[subseq from] Uncharacterized protein,,,,,1,Bacillus cereus VD107 TaxID=1053229,J8G9W6_BACCE
UniRef100_A0A3D1P0E4/2-482,[subseq from] Spore germination protein,,,,,1,Eubacterium sp. TaxID=142586,A0A3D1P0E4_9FIRM
UniRef100_A0A377G2R0/13-481,[subseq from] Bacillus/Clostridium GerA spore germination protein,,,,,1,[Flavobacterium] thermophilum TaxID=1414643,A0A377G2R0_9BACL
UniRef100_UPI000717465D/24-476,[subseq from] spore germination protein,,,,,1,Bacillus cecembensis TaxID=459347,UPI000717465D
UniRef100_UPI0011AB3881/2-459,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI0011AB3881
UniRef100_UPI000BF4085B/20-474,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BF4085B
UniRef100_A0A5A9E681/16-482,[subseq from] Spore germination protein,,,,,1,Bacillus sp. CH30_1T TaxID=2604836,A0A5A9E681_9BACI
UniRef100_A0A1M4M9D5/3-479,[subseq from] Spore germination protein KA,,,,,1,Proteiniborus sp. DW1 TaxID=1889883,A0A1M4M9D5_9FIRM
UniRef100_A0A2T0EZ27/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A2T0EZ27_BACTU
UniRef100_A0A350VKZ7/2-482,[subseq from] Spore germination protein,,,,,1,Eubacterium sp. TaxID=142586,A0A350VKZ7_9FIRM
UniRef100_A0A226QKT0/16-489,[subseq from] Spore germination protein,,,,,1,Geobacillus galactosidasius TaxID=883812,A0A226QKT0_9BACI
UniRef100_A0A1J9X8T9/19-485,[subseq from] Spore germination protein,,,,,10,Bacillus TaxID=55087,A0A1J9X8T9_BACCE
UniRef100_UPI0004015096/7-482,[subseq from] spore germination protein,,,,,1,Halalkalibacillus halophilus TaxID=392827,UPI0004015096
UniRef100_A0A2A7CDN0/19-485,[subseq from] Spore germination protein,,,,,4,Bacillus cereus group TaxID=86661,A0A2A7CDN0_BACCE
UniRef100_A0A2S9WIT1/11-485,[subseq from] Spore germination protein,,,,,1,Bacillus halotolerans TaxID=260554,A0A2S9WIT1_9BACI
UniRef100_UPI000BF28CC2/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF28CC2
UniRef100_A0A2A7WLJ3/23-486,[subseq from] Spore germination protein,,,,,1,Bacillus butanolivorans TaxID=421767,A0A2A7WLJ3_9BACI
UniRef100_UPI000BF604B6/19-485,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BF604B6
UniRef100_A0A511WY41/9-475,[subseq from] Spore germination protein,,,,,1,Halobacillus faecis TaxID=360184,A0A511WY41_9BACI
UniRef100_A0A061N589/8-469,[subseq from] Spore germination protein GerKA,,,,,1,Geomicrobium sp. JCM 19055 TaxID=1460649,A0A061N589_9BACL
UniRef100_UPI00098526E2/13-484,[subseq from] spore germination protein,,,,,1,Virgibacillus siamensis TaxID=480071,UPI00098526E2
UniRef100_UPI000F51E937/12-483,[subseq from] spore germination protein SpoVAF,,,,,1,Bacillus subtilis TaxID=1423,UPI000F51E937
UniRef100_UPI00064C5106/8-474,[subseq from] spore germination protein,,,,,1,Bacillus altitudinis TaxID=293387,UPI00064C5106
UniRef100_UPI000994C1D5/14-478,[subseq from] spore germination protein,,,,,1,Bacillus halmapalus TaxID=79882,UPI000994C1D5
UniRef100_A0A4U2NEA4/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A4U2NEA4_BACCE
UniRef100_UPI0004895FC2/7-478,[subseq from] spore germination protein,,,,,1,Clostridium lundense TaxID=319475,UPI0004895FC2
UniRef100_G8LW92/35-513,"[subseq from] Spore germination protein, GerA family",,,,,2,Hungateiclostridium clariflavum TaxID=288965,G8LW92_HUNCD
UniRef100_A0A0M2PDY2/9-483,[subseq from] Spore gernimation protein GerA,,,,,1,Bacillus sp. SA1-12 TaxID=1455638,A0A0M2PDY2_9BACI
UniRef100_A0A1H1E819/20-478,[subseq from] GerA spore germination protein,,,,,1,Virgibacillus salinus TaxID=553311,A0A1H1E819_9BACI
UniRef100_A0A098FKN0/18-479,[subseq from] Sopre germination protein,,,,,1,Bacillus simplex TaxID=1478,A0A098FKN0_9BACI
UniRef100_A0A0D5NKL6/14-492,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus beijingensis TaxID=1126833,A0A0D5NKL6_9BACL
UniRef100_A0A150DAB1/19-485,[subseq from] Spore germination protein,,,,,2,Bacillus cereus group TaxID=86661,A0A150DAB1_BACCE
UniRef100_A0A4V3ATD4/19-483,[subseq from] Spore germination protein,,,,,1,Bacillus sp. WN066 TaxID=2547811,A0A4V3ATD4_9BACI
UniRef100_A0A1V3GD95/12-474,[subseq from] Spore germination protein,,,,,1,Fictibacillus arsenicus TaxID=255247,A0A1V3GD95_9BACI
UniRef100_A0A1I1ARQ1/17-472,[subseq from] GerA spore germination protein,,,,,2,Cohnella TaxID=329857,A0A1I1ARQ1_9BACL
UniRef100_A0A3D9JNI0/10-491,[subseq from] Spore germination protein KA,,,,,2,Cohnella phaseoli TaxID=456490,A0A3D9JNI0_9BACL
UniRef100_A0A150BKH8/19-485,[subseq from] Spore germination protein,,,,,2,Bacillus cereus group TaxID=86661,A0A150BKH8_BACCE
UniRef100_A0A1I4PI85/8-467,[subseq from] Spore germination protein,,,,,2,Bacillus TaxID=55087,A0A1I4PI85_9BACI
UniRef100_UPI0011F376DF/2-478,[subseq from] spore germination protein,,,,,1,Oceanobacillus polygoni TaxID=1235259,UPI0011F376DF
UniRef100_A0A4V2QA60/6-479,[subseq from] Stage V sporulation protein AF,,,,,1,Thermolongibacillus altinsuensis TaxID=575256,A0A4V2QA60_9BACI
UniRef100_A0A101Y2C4/3-474,[subseq from] Spore gernimation protein KA,,,,,1,Paenibacillus sp. DMB5 TaxID=1780103,A0A101Y2C4_9BACL
UniRef100_UPI0006269D12/7-474,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI0006269D12
UniRef100_A0A427TDG6/33-503,[subseq from] Spore germination protein,,,,,1,Bacillus subterraneus TaxID=285983,A0A427TDG6_9BACI
UniRef100_A0A5A9E1E4/25-489,[subseq from] Spore germination protein,,,,,1,Bacillus sp. CH30_1T TaxID=2604836,A0A5A9E1E4_9BACI
UniRef100_UPI0005ADDEF9/8-474,[subseq from] spore germination protein,,,,,1,Bacillus pumilus TaxID=1408,UPI0005ADDEF9
UniRef100_UPI001042C5AC/12-485,[subseq from] spore germination protein,,,,,1,Thermolongibacillus altinsuensis TaxID=575256,UPI001042C5AC
UniRef100_UPI000E2F9007/19-485,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI000E2F9007
UniRef100_A0A1Q9I9H6/19-485,[subseq from] Spore germination protein,,,,,6,Bacillus TaxID=55087,A0A1Q9I9H6_BACCE
UniRef100_UPI000BF4ED80/19-485,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BF4ED80
UniRef100_A0A1C3SFR0/7-478,[subseq from] SpoVAFA,,,,,1,Bacillus glycinifermentans TaxID=1664069,A0A1C3SFR0_9BACI
UniRef100_UPI00106F591D/2-478,[subseq from] spore germination protein,,,,,1,Ammoniphilus sp. YIM 78166 TaxID=1644106,UPI00106F591D
UniRef100_UPI000B59EA1A/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000B59EA1A
UniRef100_UPI001294F547/15-482,[subseq from] spore germination protein,,,,,1,Sediminibacillus sp. JSM 102062 TaxID=1562106,UPI001294F547
UniRef100_A0A1Q6PM80/2-482,[subseq from] Spore germination protein,,,,,1,Eubacterium sp. 41_20 TaxID=1897003,A0A1Q6PM80_9FIRM
UniRef100_J2PLS6/3-466,"[subseq from] Spore germination protein, GerA family",,,,,2,Brevibacillus sp. BC25 TaxID=1144308,J2PLS6_9BACL
UniRef100_UPI0008D0C0C1/20-478,[subseq from] spore germination protein,,,,,1,Virgibacillus subterraneus TaxID=621109,UPI0008D0C0C1
UniRef100_Q65HC9/6-478,[subseq from] SpoVAFA,,,,,2,Bacillus licheniformis TaxID=1402,Q65HC9_BACLD
UniRef100_UPI000A011BC5/5-480,[subseq from] spore germination protein,,,,,1,Anoxybacillus ayderensis TaxID=265546,UPI000A011BC5
UniRef100_UPI000BB6DF2E/13-476,[subseq from] spore germination protein,,,,,1,unclassified Bacillus TaxID=185979,UPI000BB6DF2E
UniRef100_A0A2X0XDG6/19-485,[subseq from] Spore germination protein,,,,,9,Bacillus TaxID=55087,A0A2X0XDG6_BACCE
UniRef100_UPI000BF565DD/19-485,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BF565DD
UniRef100_UPI0010129A33/12-483,[subseq from] spore germination protein SpoVAF,,,,,1,Bacillus cabrialesii TaxID=2487276,UPI0010129A33
UniRef100_A0A5D4LZP0/25-493,[subseq from] Spore germination protein,,,,,1,Bacillus vietnamensis TaxID=218284,A0A5D4LZP0_9BACI
UniRef100_UPI0009BA8231/11-485,[subseq from] spore germination protein,,,,,1,Anoxybacillus sp. UARK-01 TaxID=1895648,UPI0009BA8231
UniRef100_A0A160FA67/11-485,[subseq from] GerA spore germination family protein,,,,,1,Anoxybacillus sp. B7M1 TaxID=1490057,A0A160FA67_9BACI
UniRef100_A0A1K1PJT3/2-483,[subseq from] Spore germination protein KA,,,,,1,Paenibacillus sp. UNCCL117 TaxID=1502764,A0A1K1PJT3_9BACL
UniRef100_W9B5L4/9-484,[subseq from] Spore germination protein XA,,,,,2,Oceanobacillus TaxID=182709,W9B5L4_9BACI
UniRef100_A0A0K6GMB2/3-477,[subseq from] Bacillus/Clostridium GerA spore germination protein,,,,,2,Anoxybacillus suryakundensis TaxID=1325335,A0A0K6GMB2_9BACI
UniRef100_UPI000BF77962/20-485,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BF77962
UniRef100_A0A413U2B6/2-482,[subseq from] Spore germination protein,,,,,2,Clostridiales TaxID=186802,A0A413U2B6_9FIRM
UniRef100_UPI000570714F/8-474,[subseq from] spore germination protein,,,,,1,Bacillus TaxID=55087,UPI000570714F
UniRef100_J7IR56/11-486,"[subseq from] Spore germination protein, GerA family",,,,,1,Desulfosporosinus meridiei (strain ATCC BAA-275 / DSM 13257 / NCIMB 13706 / S10) TaxID=768704,J7IR56_DESMD
UniRef100_A0A2T6BTF3/14-485,[subseq from] Stage V sporulation protein AF,,,,,1,Melghirimyces profundicolus TaxID=1242148,A0A2T6BTF3_9BACL
UniRef100_UPI00119DF2FA/6-478,[subseq from] spore germination protein,,,,,1,Bacillus paralicheniformis TaxID=1648923,UPI00119DF2FA
UniRef100_A0A243E0Q0/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus thuringiensis serovar toumanoffi TaxID=180862,A0A243E0Q0_BACTU
UniRef100_UPI0011A60D95/19-485,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI0011A60D95
UniRef100_UPI0010F9C608/42-505,[subseq from] spore germination protein,,,,,1,Bacillus sp. 2SH TaxID=2502202,UPI0010F9C608
UniRef100_A0A099SD73/4-476,[subseq from] Spore germination protein,,,,,1,Clostridium sp. HMP27 TaxID=1487921,A0A099SD73_9CLOT
UniRef100_A0A3M8CHD9/3-462,[subseq from] Spore germination protein,,,,,1,Brevibacillus invocatus TaxID=173959,A0A3M8CHD9_9BACL
UniRef100_A0A1B1L135/19-485,[subseq from] Spore germination protein,,,,,6,Bacillus TaxID=55087,A0A1B1L135_BACTU
UniRef100_UPI000BFE3FFA/19-485,[subseq from] spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BFE3FFA
UniRef100_W7ZXK7/21-485,[subseq from] Spore germination protein GerKA,,,,,1,Bacillus sp. JCM 19047 TaxID=1460641,W7ZXK7_9BACI
UniRef100_A0A5E9UZ53/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A5E9UZ53_BACCE
UniRef100_A0A0U3W4B2/9-483,[subseq from] Stage V sporulation protein AF,,,,,1,Lentibacillus amyloliquefaciens TaxID=1472767,A0A0U3W4B2_9BACI
UniRef100_A0A2C2A7X0/19-485,[subseq from] Spore germination protein,,,,,2,Bacillus TaxID=55087,A0A2C2A7X0_BACTU
UniRef100_UPI000B432B27/7-463,[subseq from] spore germination protein,,,,,1,Bacillus sp. FJAT-45385 TaxID=1960589,UPI000B432B27
UniRef100_A0A2J9B9W5/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus thuringiensis TaxID=1428,A0A2J9B9W5_BACTU
UniRef100_UPI000C758F65/33-506,[subseq from] spore germination protein,,,,,1,Clostridium minihomine TaxID=2045012,UPI000C758F65
UniRef100_A0A1Q9FYT2/12-483,[subseq from] Stage V sporulation protein AF,,,,,1,Bacillus licheniformis TaxID=1402,A0A1Q9FYT2_BACLI
UniRef100_A0A3D8PWD5/19-480,[subseq from] Spore germination protein,,,,,1,Oceanobacillus chungangensis TaxID=1229152,A0A3D8PWD5_9BACI
UniRef100_UPI00106F076C/5-462,[subseq from] spore germination protein,,,,,1,Brevibacillus sp. CFH S0501 TaxID=1644114,UPI00106F076C
UniRef100_UPI000D3D625C/8-474,[subseq from] spore germination protein,,,,,1,Bacillus altitudinis TaxID=293387,UPI000D3D625C
UniRef100_A0A1D9FKD0/9-484,[subseq from] Spore germination protein,,,,,1,Clostridium formicaceticum TaxID=1497,A0A1D9FKD0_9CLOT
UniRef100_D3EDF2/36-493,[subseq from] GerA spore germination protein,,,,,1,Geobacillus sp. (strain Y412MC10) TaxID=481743,D3EDF2_GEOS4
UniRef100_UPI000478F4B1/9-483,[subseq from] spore germination protein,,,,,1,Alkaliphilus transvaalensis TaxID=114628,UPI000478F4B1
UniRef100_Q81HM0/19-485,"[subseq from] Spore germination protein, gerA family",,,,,3,Bacillus cereus TaxID=1396,Q81HM0_BACCR
UniRef100_A0A443GT77/19-485,[subseq from] Spore germination protein,,,,,1,Bacillus cereus TaxID=1396,A0A443GT77_BACCE
UniRef100_A0A511W3Y2/14-477,[subseq from] Spore germination protein,,,,,1,Alkalibacillus haloalkaliphilus TaxID=94136,A0A511W3Y2_9BACI
UniRef100_A8FDZ9/8-471,[subseq from] Spore gernimation protein GerA,,,,,1,Bacillus pumilus (strain SAFR-032) TaxID=315750,A8FDZ9_BACP2
UniRef100_UPI000CDAD3DD/12-483,[subseq from] spore germination protein SpoVAF,,,,,1,Bacillus subtilis TaxID=1423,UPI000CDAD3DD
UniRef100_A0A410XKT7/5-480,[subseq from] Spore germination protein,,,,,1,Bacillus thermocopriae TaxID=1215031,A0A410XKT7_9BACI
UniRef100_UPI000BF6C5B7/19-485,[subseq from] spore germination protein,,,,,1,Bacillus cereus TaxID=1396,UPI000BF6C5B7
UniRef100_UPI0002A736B2/5-480,[subseq from] spore germination protein,,,,,1,Anoxybacillus flavithermus TaxID=33934,UPI0002A736B2
UniRef100_UPI00047277EA/16-410,[subseq from] spore germination protein,,,,,1,Paenibacillus durus TaxID=44251,UPI00047277EA
UniRef100_A0A5C1Y2C0/6-478,[subseq from] Spore germination protein,,,,,1,Bacillus paralicheniformis TaxID=1648923,A0A5C1Y2C0_9BACI
UniRef100_UPI00123C117B/56-548,[subseq from] spore germination protein,,,,,1,Clostridium sp. HV4-5-A1G TaxID=2004595,UPI00123C117B
UniRef100_UPI0011A5AD9D/8-474,[subseq from] spore germination protein,,,,,1,Bacillus altitudinis TaxID=293387,UPI0011A5AD9D
UniRef100_A0A2A2VYD5/11-485,[subseq from] Spore germination protein,,,,,1,Bacillus sp. 7705b TaxID=2028568,A0A2A2VYD5_9BACI
UniRef100_A0A5A9SYV7/6-478,[subseq from] Spore germination protein,,,,,4,Bacillus TaxID=55087,A0A5A9SYV7_9BACI
UniRef100_A0A415JDT4/6-478,[subseq from] Spore germination protein,,,,,1,Bacillus licheniformis TaxID=1402,A0A415JDT4_BACLI
UniRef100_A0A164Y5K8/19-485,[subseq from] Spore germination protein,,,,,13,Bacillus TaxID=55087,A0A164Y5K8_BACCE
UniRef100_A0A5J5HZJ9/7-479,[subseq from] Spore germination protein,,,,,1,Bacillus endozanthoxylicus TaxID=2036016,A0A5J5HZJ9_9BACI
UniRef100_A0A150N4X2/10-483,[subseq from] Uncharacterized protein,,,,,2,Parageobacillus toebii TaxID=153151,A0A150N4X2_9BACI
UniRef100_UPI0009AD8318/8-474,[subseq from] spore germination protein,,,,,1,Bacillus altitudinis TaxID=293387,UPI0009AD8318
UniRef100_A0A1C5S8P1/10-488,[subseq from] Bacillus/Clostridium GerA spore germination protein,,,,,2,Blautia TaxID=572511,A0A1C5S8P1_9FIRM
UniRef100_A0A1H7ZQV3/33-504,[subseq from] Spore germination protein KA,,,,,1,Bacillus persicus TaxID=930146,A0A1H7ZQV3_9BACI
UniRef100_A0A0Q9VN44/23-486,[subseq from] Spore gernimation protein GerA,,,,,1,Bacillus sp. Soil768D1 TaxID=1736405,A0A0Q9VN44_9BACI
UniRef100_A0A147KBY2/2-453,[subseq from] Spore gernimation protein,,,,,1,Bacillus coahuilensis p1.1.43 TaxID=1150625,A0A147KBY2_9BACI
UniRef100_A0A0Q6I806/23-486,[subseq from] Spore gernimation protein GerA,,,,,1,Bacillus sp. Leaf13 TaxID=1736211,A0A0Q6I806_9BACI
