id,name,GN,OS,PE,SV,n,Tax,RepID
UniRef100_A0A101E9C4/4-357,[subseq from] Spore germination protein,,,,,2,Clostridia TaxID=186801,A0A101E9C4_9FIRM
UniRef100_A0A1J9WH03/6-354,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus anthracis TaxID=1392,A0A1J9WH03_BACAN
UniRef100_A8ML62/4-360,[subseq from] Spore germination protein,,,,,1,Alkaliphilus oremlandii (strain OhILAs) TaxID=350688,A8ML62_ALKOO
UniRef100_A0A0C2V8V4/7-354,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. VKM B-2647 TaxID=1590651,A0A0C2V8V4_9BACL
UniRef100_UPI0011A1DBDC/2-356,[subseq from] endospore germination permease,,,,,1,Bacillus pumilus TaxID=1408,UPI0011A1DBDC
UniRef100_A0A1V9W3Z8/7-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. CDB3 TaxID=360310,A0A1V9W3Z8_9BACI
UniRef100_UPI0002F41717/2-355,[subseq from] endospore germination permease,,,,,1,Paenibacillus TaxID=44249,UPI0002F41717
UniRef100_A0A4S4BSZ5/4-361,[subseq from] Spore gernimation protein KB,,,,,1,Bacillus sp. DSL-17 TaxID=2567941,A0A4S4BSZ5_9BACI
UniRef100_UPI00065B610A/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00065B610A
UniRef100_A0A3D9SG52/3-355,[subseq from] Spore germination protein KB,,,,,1,Paenibacillus taihuensis TaxID=1156355,A0A3D9SG52_9BACL
UniRef100_UPI0005A34B91/6-354,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus thuringiensis TaxID=1428,UPI0005A34B91
UniRef100_UPI0009957F67/10-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus halmapalus TaxID=79882,UPI0009957F67
UniRef100_A0A1H2YT18/4-360,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Paenibacillus sp. CF384 TaxID=1884382,A0A1H2YT18_9BACL
UniRef100_A0A0G4CZ59/8-355,[subseq from] Spore germination protein Qb,,,,,1,Bacillus thuringiensis subsp. tolworthi TaxID=1442,A0A0G4CZ59_BACTO
UniRef100_A0A2P7X2F2/4-362,[subseq from] Spore gernimation protein,,,,,1,Brevibacillus sp. NRRL NRS-603 TaxID=2126351,A0A2P7X2F2_9BACL
UniRef100_D8H231/6-354,"[subseq from] Spore germination protein, gerB family",,,,,1,Bacillus cereus var. anthracis (strain CI) TaxID=637380,D8H231_BACAI
UniRef100_A0A3S0TXD1/13-358,[subseq from] Spore gernimation protein,,,,,1,Bacillus cavernae TaxID=1674310,A0A3S0TXD1_9BACI
UniRef100_A0A0G8FA34/4-358,[subseq from] Uncharacterized protein,,,,,1,Bacillus cereus TaxID=1396,A0A0G8FA34_BACCE
UniRef100_UPI000BF3844C/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BF3844C
UniRef100_A0A151B566/3-360,[subseq from] Spore germination protein YndE,,,,,1,Clostridium tepidiprofundi DSM 19306 TaxID=1121338,A0A151B566_9CLOT
UniRef100_UPI000A0341B1/11-367,[subseq from] endospore germination permease,,,,,1,Bacillus sp. J33 TaxID=935836,UPI000A0341B1
UniRef100_UPI000BB71129/9-362,[subseq from] endospore germination permease,,,,,1,Paucisalibacillus globulus TaxID=351095,UPI000BB71129
UniRef100_UPI00041560AB/3-358,[subseq from] endospore germination permease,,,,,1,Cohnella thermotolerans TaxID=329858,UPI00041560AB
UniRef100_UPI000400CDBF/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus alginolyticus TaxID=59839,UPI000400CDBF
UniRef100_A0A259TJM3/2-357,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. XY044 TaxID=2026089,A0A259TJM3_9BACL
UniRef100_A0A0M2T3J7/9-358,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus campisalis TaxID=1408103,A0A0M2T3J7_9BACI
UniRef100_A0A268EBG3/3-355,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus sp. 7586-K TaxID=2021690,A0A268EBG3_9BACI
UniRef100_UPI000D10E762/5-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Brevibacillus sp. NRRL B-41110 TaxID=2126350,UPI000D10E762
UniRef100_A0A2A8RU81/9-362,[subseq from] Spore gernimation protein GerLB,,,,,1,Bacillus cereus TaxID=1396,A0A2A8RU81_BACCE
UniRef100_A0A2C3D5Q6/7-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2C3D5Q6_BACCE
UniRef100_UPI00103F0E2A/8-355,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00103F0E2A
UniRef100_A0A3Q9RLH6/3-332,[subseq from] Spore gernimation protein,,,,,1,Bacillus asahii TaxID=228899,A0A3Q9RLH6_9BACI
UniRef100_A0A243DT27/8-355,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus thuringiensis subsp. darmstadiensis TaxID=132264,A0A243DT27_BACUD
UniRef100_UPI0007386F1E/2-356,[subseq from] endospore germination permease,,,,,1,Bacillus sp. G1(2015b) TaxID=1706732,UPI0007386F1E
UniRef100_J7W256/8-356,[subseq from] Spore germination protein (Amino acid permease),,,,,2,Bacillus cereus TaxID=1396,J7W256_BACCE
UniRef100_UPI000BF063B2/5-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus wiedmannii TaxID=1890302,UPI000BF063B2
UniRef100_UPI0004205085/3-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Shimazuella kribbensis TaxID=139808,UPI0004205085
UniRef100_UPI0012622B9C/8-355,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. B1-WWTP-T-0.5-Post-4 TaxID=2653219,UPI0012622B9C
UniRef100_UPI00077794AC/8-355,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00077794AC
UniRef100_A0A443T4B8/7-360,[subseq from] Amino acid permease,,,,,1,Bacillus mycoides TaxID=1405,A0A443T4B8_BACMY
UniRef100_A0A0F5R903/3-349,[subseq from] Spore gernimation protein,,,,,2,Paenibacillus sp. D9 TaxID=665792,A0A0F5R903_9BACL
UniRef100_A0A366K2D9/3-361,[subseq from] Spore germination protein KB,,,,,2,Bacillus TaxID=55087,A0A366K2D9_BACFI
UniRef100_UPI000BEB56BF/6-354,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BEB56BF
UniRef100_A0A3S0NSR2/9-359,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus sp. SAJ1 TaxID=2497750,A0A3S0NSR2_9BACI
UniRef100_A0A1I4LMC0/3-359,[subseq from] Spore germination protein KB,,,,,1,Gracilibacillus orientalis TaxID=334253,A0A1I4LMC0_9BACI
UniRef100_UPI0007861301/3-358,[subseq from] endospore germination permease,,,,,1,Bacillus niameyensis TaxID=1522308,UPI0007861301
UniRef100_UPI0009F16E17/5-359,[subseq from] endospore germination permease,,,,,1,Caloranaerobacter ferrireducens TaxID=1323370,UPI0009F16E17
UniRef100_UPI000BF71763/5-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus wiedmannii TaxID=1890302,UPI000BF71763
UniRef100_A0A1I0IPW5/10-357,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Salinibacillus kushneri TaxID=237682,A0A1I0IPW5_9BACI
UniRef100_A0A494WU94/11-365,[subseq from] Uncharacterized protein,,,,,1,Desulfofundulus salinum TaxID=2419843,A0A494WU94_9FIRM
UniRef100_E8UUJ9/12-367,[subseq from] Spore germination protein,,,,,7,Thermoanaerobacteraceae TaxID=186814,E8UUJ9_THEBF
UniRef100_A0A2B1YL88/7-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2B1YL88_BACCE
UniRef100_A0A242W211/6-354,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus thuringiensis serovar mexicanensis TaxID=180868,A0A242W211_BACTU
UniRef100_A0A432L9Z9/9-360,[subseq from] Spore gernimation protein,,,,,1,Lysinibacillus sp. SYSU K30002 TaxID=2498145,A0A432L9Z9_9BACI
UniRef100_A0A2B8TWY4/3-359,[subseq from] Uncharacterized protein,,,,,1,Bacillus sp. AFS055030 TaxID=2033507,A0A2B8TWY4_9BACI
UniRef100_A0A1I6BRJ8/8-357,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Bacillus sp. cl95 TaxID=1761761,A0A1I6BRJ8_9BACI
UniRef100_A0A419SD51/8-362,[subseq from] Uncharacterized protein,,,,,1,Ammoniphilus oxalaticus TaxID=66863,A0A419SD51_9BACL
UniRef100_UPI000BFBE311/7-359,[subseq from] endospore germination permease,,,,,1,Bacillus cereus TaxID=1396,UPI000BFBE311
UniRef100_UPI0001E2C1B5/3-356,[subseq from] endospore germination permease,,,,,1,Hungateiclostridium cellulolyticum TaxID=35830,UPI0001E2C1B5
UniRef100_A0A0K8JJJ1/2-359,[subseq from] Putative membrane protein,,,,,1,Propionispora sp. 2/2-37 TaxID=1677858,A0A0K8JJJ1_9FIRM
UniRef100_UPI000B834E69/12-359,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Salinibacillus kushneri TaxID=237682,UPI000B834E69
UniRef100_UPI0011E6F838/4-358,[subseq from] endospore germination permease,,,,,1,Paenibacillus methanolicus TaxID=582686,UPI0011E6F838
UniRef100_K4ZSC4/3-358,[subseq from] Spore germination protein,,,,,1,Paenibacillus alvei (strain ATCC 6344 / DSM 29 / NBRC 3343 / NCIMB 9371 / NCTC 6352) TaxID=1206781,K4ZSC4_PAEA2
UniRef100_UPI0007ABBA95/8-362,[subseq from] endospore germination permease,,,,,1,Brevibacillus parabrevis TaxID=54914,UPI0007ABBA95
UniRef100_UPI00034B2E12/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus thuringiensis TaxID=1428,UPI00034B2E12
UniRef100_A0A0K0S9U9/8-355,[subseq from] Spore germination protein GerQB,,,,,1,Bacillus thuringiensis subsp. indiana TaxID=180850,A0A0K0S9U9_BACT3
UniRef100_C2NJL2/8-355,"[subseq from] Spore germination protein, GerB",,,,,1,Bacillus cereus BGSC 6E1 TaxID=526970,C2NJL2_BACCE
UniRef100_UPI0002628F7E/10-362,[subseq from] endospore germination permease,,,,,1,Lentibacillus jeotgali TaxID=558169,UPI0002628F7E
UniRef100_UPI000BEB67B4/4-358,[subseq from] endospore germination permease,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BEB67B4
UniRef100_A0A1N7J244/7-374,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Kroppenstedtia eburnea TaxID=714067,A0A1N7J244_9BACL
UniRef100_A0A2A9YTU4/8-355,[subseq from] Spore gernimation protein GerB,,,,,18,Bacillus TaxID=55087,A0A2A9YTU4_BACCE
UniRef100_A0A561PPZ8/3-357,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Paenibacillus sp. 597 TaxID=2587047,A0A561PPZ8_9BACL
UniRef100_UPI00119F9FC0/7-360,[subseq from] endospore germination permease,,,,,1,Bacillus cereus group TaxID=86661,UPI00119F9FC0
UniRef100_A0A2A8HE16/4-358,[subseq from] Spore gernimation protein GerK,,,,,1,Bacillus toyonensis TaxID=155322,A0A2A8HE16_9BACI
UniRef100_UPI00119EDDA0/7-357,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Fictibacillus phosphorivorans TaxID=1221500,UPI00119EDDA0
UniRef100_J2I991/10-362,"[subseq from] Spore germination protein, amino acid permease",,,,,1,Brevibacillus sp. CF112 TaxID=1144311,J2I991_9BACL
UniRef100_A0A242WRT6/7-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus thuringiensis serovar cameroun TaxID=180885,A0A242WRT6_BACTU
UniRef100_A0A506QI42/7-359,[subseq from] Amino acid permease,,,,,1,Bacillus bacterium TaxID=2053512,A0A506QI42_9BACI
UniRef100_A0A1Y5KG69/40-392,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. MY03 TaxID=302980,A0A1Y5KG69_9BACL
UniRef100_UPI0007BFA28A/6-358,[subseq from] endospore germination permease,,,,,1,[Brevibacterium] frigoritolerans TaxID=450367,UPI0007BFA28A
UniRef100_W7L8Y9/11-359,[subseq from] Spore germination protein,,,,,1,Bacillus firmus DS1 TaxID=1307436,W7L8Y9_BACFI
UniRef100_UPI0011AA08FD/4-359,[subseq from] endospore germination permease,,,,,1,Paenibacillus xylanexedens TaxID=528191,UPI0011AA08FD
UniRef100_A0A2J9BDM2/4-358,[subseq from] Spore gernimation protein GerK,,,,,1,Bacillus thuringiensis TaxID=1428,A0A2J9BDM2_BACTU
UniRef100_A0A160HDW6/8-355,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus cereus TaxID=1396,A0A160HDW6_BACCE
UniRef100_A0A2B8U4Z6/7-356,[subseq from] Spore gernimation protein GerH,,,,,1,Bacillus sp. AFS055030 TaxID=2033507,A0A2B8U4Z6_9BACI
UniRef100_S3ID33/8-355,[subseq from] Spore germination protein (Amino acid permease),,,,,5,Bacillus TaxID=55087,S3ID33_BACCE
UniRef100_A0A0M0G1B6/11-359,[subseq from] Spore gernimation protein GerB,,,,,1,Sporosarcina globispora TaxID=1459,A0A0M0G1B6_SPOGL
UniRef100_A0A2C3QV56/4-358,[subseq from] Spore gernimation protein GerK,,,,,1,Bacillus wiedmannii TaxID=1890302,A0A2C3QV56_9BACI
UniRef100_A6TKM2/3-360,[subseq from] Spore germination protein,,,,,1,Alkaliphilus metalliredigens (strain QYMF) TaxID=293826,A6TKM2_ALKMQ
UniRef100_UPI000815EBA7/8-355,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus group TaxID=86661,UPI000815EBA7
UniRef100_A0A2N0F4X0/3-358,[subseq from] Spore germination protein KB,,,,,1,Viridibacillus sp. OK051 TaxID=1884360,A0A2N0F4X0_9BACL
UniRef100_UPI0008337B9E/3-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. FJAT-29937 TaxID=1720553,UPI0008337B9E
UniRef100_A0A2T0LDR9/3-357,[subseq from] Spore germination protein KB,,,,,2,Planifilum fimeticola TaxID=201975,A0A2T0LDR9_9BACL
UniRef100_A0A242ZAR6/8-355,[subseq from] Spore gernimation protein GerB,,,,,2,Bacillus cereus group TaxID=86661,A0A242ZAR6_9BACI
UniRef100_F5L6F7/6-364,[subseq from] Spore germination protein,,,,,1,Caldalkalibacillus thermarum (strain TA2.A1) TaxID=986075,F5L6F7_CALTT
UniRef100_A0A371V125/5-356,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus sp. dmp10 TaxID=2293321,A0A371V125_9BACI
UniRef100_UPI000BEB5F5C/7-359,[subseq from] endospore germination permease,,,,,1,Bacillus cereus group TaxID=86661,UPI000BEB5F5C
UniRef100_UPI000BF902F6/5-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus wiedmannii TaxID=1890302,UPI000BF902F6
UniRef100_UPI0011A6F399/7-360,[subseq from] endospore germination permease,,,,,1,Bacillus cereus group TaxID=86661,UPI0011A6F399
UniRef100_UPI000BFA1B8E/6-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BFA1B8E
UniRef100_A0A172TPU9/3-350,[subseq from] Uncharacterized protein,,,,,2,Paenibacillus swuensis TaxID=1178515,A0A172TPU9_9BACL
UniRef100_UPI000665E1EB/7-360,[subseq from] endospore germination permease,,,,,1,Bacillus cereus TaxID=1396,UPI000665E1EB
UniRef100_A0A0C2TTR5/7-358,[subseq from] Spore germination protein,,,,,1,Bacillus badius TaxID=1455,A0A0C2TTR5_BACBA
UniRef100_A0A2A8WK56/8-355,[subseq from] Spore gernimation protein GerB,,,,,2,Bacillus cereus group TaxID=86661,A0A2A8WK56_BACAN
UniRef100_UPI00124C60EF/6-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus luti TaxID=2026191,UPI00124C60EF
UniRef100_UPI000EF8A855/7-373,[subseq from] endospore germination permease,,,,,1,Thermoactinomyces vulgaris TaxID=2026,UPI000EF8A855
UniRef100_A0A2Z2K636/4-362,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus donghaensis TaxID=414771,A0A2Z2K636_9BACL
UniRef100_A0A1D7MDI7/3-357,[subseq from] Spore gernimation protein GerK,,,,,1,Paenibacillus polymyxa TaxID=1406,A0A1D7MDI7_PAEPO
UniRef100_UPI0011EC93A6/5-354,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus sp. SH5-2 TaxID=2217834,UPI0011EC93A6
UniRef100_D3FYM8/17-364,[subseq from] Spore germination protein,,,,,2,Bacillus pseudofirmus TaxID=79885,D3FYM8_BACPE
UniRef100_UPI000BF1F21F/8-355,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BF1F21F
UniRef100_UPI000B875A9A/6-362,[subseq from] endospore germination permease,,,,,1,Paenibacillus sp. BC26 TaxID=1881032,UPI000B875A9A
UniRef100_X2GSW6/2-360,[subseq from] Uncharacterized protein,,,,,1,Lysinibacillus varians TaxID=1145276,X2GSW6_9BACI
UniRef100_A0A1G8C0R3/6-358,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Alteribacillus bidgolensis TaxID=930129,A0A1G8C0R3_9BACI
UniRef100_J8JX61/5-356,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Bacillus cereus VD115 TaxID=1053230,J8JX61_BACCE
UniRef100_UPI000BEB2CB6/6-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BEB2CB6
UniRef100_UPI000B81B24D/10-366,[subseq from] endospore germination permease,,,,,1,Paenibacillus sp. CF384 TaxID=1884382,UPI000B81B24D
UniRef100_A0A2I0QSY9/5-359,[subseq from] Uncharacterized protein,,,,,1,Halalkalibacillus sp. B3227 TaxID=2018042,A0A2I0QSY9_9BACI
UniRef100_UPI00052F666D/6-356,[subseq from] endospore germination permease,,,,,1,Bacillus niacini TaxID=86668,UPI00052F666D
UniRef100_A0A0P0PFN2/5-356,[subseq from] Spore gernimation protein,,,,,6,Bacillus cereus group TaxID=86661,A0A0P0PFN2_BACTU
UniRef100_R8DLG2/5-358,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Bacillus cereus VD133 TaxID=1053233,R8DLG2_BACCE
UniRef100_A0A432L828/8-361,[subseq from] Spore gernimation protein,,,,,1,Lysinibacillus sp. SYSU K30002 TaxID=2498145,A0A432L828_9BACI
UniRef100_UPI000BFCBBF7/4-358,[subseq from] endospore germination permease,,,,,1,Bacillus toyonensis TaxID=155322,UPI000BFCBBF7
UniRef100_UPI000BFD56D4/5-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus TaxID=55087,UPI000BFD56D4
UniRef100_A0A0J5VMY2/3-361,[subseq from] Spore gernimation protein,,,,,1,Bacillus firmus TaxID=1399,A0A0J5VMY2_BACFI
UniRef100_A0A1Q8R0G8/3-361,[subseq from] Spore germination protein GerKB,,,,,1,Desulfosporosinus sp. OL TaxID=1888891,A0A1Q8R0G8_9FIRM
UniRef100_UPI00077C5E93/7-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus endophyticus TaxID=135735,UPI00077C5E93
UniRef100_A0A124DXN7/5-359,[subseq from] Spore germination protein,,,,,2,Paenibacillus amylolyticus TaxID=1451,A0A124DXN7_PAEAM
UniRef100_A0A2N2D7E9/7-359,[subseq from] Uncharacterized protein,,,,,1,Firmicutes bacterium HGW-Firmicutes-15 TaxID=2013776,A0A2N2D7E9_9FIRM
UniRef100_UPI00077AF868/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus wiedmannii TaxID=1890302,UPI00077AF868
UniRef100_A0A0B6BL97/8-355,[subseq from] Spore germination family protein,,,,,6,Bacillus TaxID=55087,A0A0B6BL97_BACTU
UniRef100_A0A2N5GUX2/17-366,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus sp. T33-2 TaxID=2054168,A0A2N5GUX2_9BACI
UniRef100_UPI0007EEA530/2-356,[subseq from] endospore germination permease,,,,,1,Bacillus pumilus TaxID=1408,UPI0007EEA530
UniRef100_A0A1I6V2T3/4-360,[subseq from] Spore germination protein KB,,,,,1,Paenibacillus sp. BC26 TaxID=1881032,A0A1I6V2T3_9BACL
UniRef100_UPI000400B50A/2-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus harenae TaxID=306543,UPI000400B50A
UniRef100_UPI0004705A81/4-362,[subseq from] endospore germination permease,,,,,1,Paenibacillus massiliensis TaxID=225917,UPI0004705A81
UniRef100_A0A3A6P9P7/3-357,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus pinisoli TaxID=1276110,A0A3A6P9P7_9BACL
UniRef100_A0A372LJ34/5-359,[subseq from] Amino acid permease,,,,,1,Bacillus sp. V47-23a TaxID=2303992,A0A372LJ34_9BACI
UniRef100_A0A090ZNS6/3-358,[subseq from] Spore germination family protein,,,,,2,Paenibacillus TaxID=44249,A0A090ZNS6_PAEMA
UniRef100_A0A0Q3VJ69/3-356,[subseq from] Uncharacterized protein,,,,,1,Bacillus solani TaxID=1637975,A0A0Q3VJ69_9BACI
UniRef100_A0A1M5U6D6/3-357,[subseq from] Spore germination protein KB,,,,,1,Clostridium intestinale DSM 6191 TaxID=1121320,A0A1M5U6D6_9CLOT
UniRef100_UPI000BF1733B/27-381,[subseq from] endospore germination permease,,,,,1,Bacillus aryabhattai TaxID=412384,UPI000BF1733B
UniRef100_A0A2C1F0H4/7-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus cereus TaxID=1396,A0A2C1F0H4_BACCE
UniRef100_A0A2B4FN05/4-358,[subseq from] Spore gernimation protein GerK,,,,,1,Bacillus sp. AFS059628 TaxID=2033508,A0A2B4FN05_9BACI
UniRef100_Q63G11/4-358,[subseq from] Spore germination protein KB,,,,,2,Bacillus TaxID=55087,Q63G11_BACCZ
UniRef100_A0A0Q9TLN7/3-359,[subseq from] Uncharacterized protein,,,,,1,Paenibacillus sp. Soil787 TaxID=1736411,A0A0Q9TLN7_9BACL
UniRef100_UPI00021BBE41/2-355,[subseq from] endospore germination permease,,,,,1,Paenibacillus polymyxa TaxID=1406,UPI00021BBE41
UniRef100_A0A235FFD0/8-357,[subseq from] Spore gernimation protein GerB,,,,,1,Fictibacillus aquaticus TaxID=2021314,A0A235FFD0_9BACI
UniRef100_A0A4U1CZF2/9-356,[subseq from] Spore gernimation protein,,,,,1,Bacillus kyonggiensis TaxID=1037680,A0A4U1CZF2_9BACI
UniRef100_A0A2S5D0R0/2-360,[subseq from] Spore germination protein YndE,,,,,1,Lysinibacillus sphaericus TaxID=1421,A0A2S5D0R0_LYSSH
UniRef100_UPI0011A9F40E/4-358,[subseq from] endospore germination permease,,,,,1,Paenibacillus xylanexedens TaxID=528191,UPI0011A9F40E
UniRef100_UPI00037CF99B/3-361,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus subtilis TaxID=1423,UPI00037CF99B
UniRef100_UPI0005F0156D/8-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus niacini TaxID=86668,UPI0005F0156D
UniRef100_A0A4V2ZSR2/8-363,[subseq from] Spore gernimation protein,,,,,1,Paenibacillus sp. MS74 TaxID=2547395,A0A4V2ZSR2_9BACL
UniRef100_A0A2A8YDW0/4-358,[subseq from] Spore gernimation protein GerK,,,,,1,Bacillus anthracis TaxID=1392,A0A2A8YDW0_BACAN
UniRef100_UPI000BF80146/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000BF80146
UniRef100_UPI0010FD8AD4/3-361,[subseq from] endospore germination permease,,,,,1,Haloimpatiens lingqiaonensis TaxID=1380675,UPI0010FD8AD4
UniRef100_UPI00124D37FD/7-357,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI00124D37FD
UniRef100_UPI000D59E5E0/40-392,[subseq from] endospore germination permease,,,,,1,Paenibacillus agaridevorans TaxID=171404,UPI000D59E5E0
UniRef100_A0A0M0X1R4/3-356,[subseq from] Uncharacterized protein,,,,,1,Bacillus sp. FJAT-21945 TaxID=1581033,A0A0M0X1R4_9BACI
UniRef100_U2E9G3/4-358,[subseq from] Spore germination protein KB,,,,,1,Haloplasma contractile SSD-17B TaxID=1033810,U2E9G3_9BACT
UniRef100_A0A2B5RG05/7-360,[subseq from] Spore gernimation protein,,,,,1,Bacillus pseudomycoides TaxID=64104,A0A2B5RG05_9BACI
UniRef100_UPI00030FA2D9/3-361,[subseq from] endospore germination permease,,,,,1,Bacillus oryziterrae TaxID=1191699,UPI00030FA2D9
UniRef100_UPI000B4B611E/8-357,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI000B4B611E
UniRef100_UPI000BED527D/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus thuringiensis TaxID=1428,UPI000BED527D
UniRef100_UPI0003625AD7/5-356,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Paenibacillus terrigena TaxID=369333,UPI0003625AD7
UniRef100_E0I4H7/2-359,[subseq from] Spore germination protein,,,,,1,Paenibacillus curdlanolyticus YK9 TaxID=717606,E0I4H7_9BACL
UniRef100_S0FFA2/2-356,[subseq from] Spore germination protein (Amino acid permease),,,,,1,Ruminiclostridium cellobioparum subsp. termitidis CT1112 TaxID=1195236,S0FFA2_RUMCE
UniRef100_UPI00094B6E67/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus wiedmannii TaxID=1890302,UPI00094B6E67
UniRef100_UPI000BF96DE7/7-359,[subseq from] endospore germination permease,,,,,1,Bacillus cereus TaxID=1396,UPI000BF96DE7
UniRef100_UPI000FD69C71/9-362,[subseq from] endospore germination permease,,,,,1,Paenibacillus chondroitinus TaxID=59842,UPI000FD69C71
UniRef100_A0A1I2AVL7/5-359,[subseq from] Spore germination protein (Amino acid permease),,,,,2,Lentibacillus persicus TaxID=640948,A0A1I2AVL7_9BACI
UniRef100_A0A229MIE9/8-355,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus sp. KbaL1 TaxID=1978340,A0A229MIE9_9BACI
UniRef100_A0A0K6LFQ0/4-358,[subseq from] Spore germination protein GerKB,,,,,12,Bacillus TaxID=55087,A0A0K6LFQ0_BACCE
UniRef100_A0A4U1D056/7-358,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus kyonggiensis TaxID=1037680,A0A4U1D056_9BACI
UniRef100_A0A1S1G3S8/5-359,[subseq from] Spore gernimation protein,,,,,1,Bacillus sp. HMSC76G11 TaxID=1608910,A0A1S1G3S8_9BACI
UniRef100_UPI0009440272/4-358,[subseq from] GerAB/ArcD/ProY family transporter,,,,,1,Bacillus cereus TaxID=1396,UPI0009440272
UniRef100_A0A2C4IWG1/6-356,[subseq from] Spore gernimation protein GerB,,,,,1,Bacillus wiedmannii TaxID=1890302,A0A2C4IWG1_9BACI
UniRef100_UPI0011E626CB/29-384,[subseq from] endospore germination permease,,,,,1,Hungateiclostridium alkalicellulosi TaxID=320502,UPI0011E626CB
UniRef100_D7WUD1/10-360,[subseq from] Spore germination protein B2,,,,,1,Lysinibacillus fusiformis ZC1 TaxID=714961,D7WUD1_9BACI
